marketplacename,stock,tahunterbit,hargabuku,berat,lembartotal,status,urgent,tipetransaksi,servicefee,jumlah_order,jumlahcetak,kategoriutama,kategorisekunder,kategoritersier,statussku,tahun_transaksi,bulan_transaksi,hari_transaksi,dayofyear
3,0,2021.0,107000,0.0,59.0,3,0,0,0,1,1,3,51,53,0,2023,2,7,38
4,0,2020.0,183000,0.0,115.0,3,0,0,0,1,1,3,51,53,0,2023,2,7,38
3,0,2022.0,87000,0.0,44.0,3,0,0,0,1,1,4,61,34,0,2023,2,7,38
6,2,2022.0,68000,0.0,34.0,1,0,1,0,1,2,10,24,53,1,2023,2,6,37
6,0,2021.0,73000,0.0,23.0,1,0,1,0,1,2,10,24,53,1,2023,2,6,37
6,0,2022.0,66000,0.0,31.0,1,0,1,0,1,2,10,24,60,1,2023,2,6,37
6,0,2022.0,217000,0.0,44.0,1,0,1,0,1,1,10,10,53,1,2023,2,6,37
6,0,2021.0,203000,0.0,129.0,1,0,1,0,1,1,10,10,53,1,2023,2,6,37
6,0,2022.0,143000,0.0,63.0,1,0,1,0,1,1,10,10,66,1,2023,2,6,37
6,0,2019.0,134000,0.0,73.0,1,0,1,0,1,1,10,10,66,1,2023,2,6,37
6,0,2022.0,87000,0.0,41.0,1,0,1,0,1,1,10,10,66,1,2023,2,6,37
6,0,2022.0,132000,0.0,78.0,1,0,1,0,1,1,10,4,9,0,2023,2,6,37
3,0,2021.0,136000,0.0,50.0,3,0,0,0,1,0,1,68,75,1,2023,2,6,37
6,0,2019.0,122000,0.0,66.0,1,0,1,0,5,5,8,46,16,0,2023,2,6,37
5,0,2019.0,133000,0.0,59.0,3,0,0,0,1,1,3,51,69,0,2023,2,6,37
3,0,2021.0,113000,0.0,59.0,3,0,0,0,1,1,4,37,53,1,2023,2,6,37
3,0,2020.0,104000,0.0,76.0,3,0,0,0,1,0,4,55,53,0,2023,2,6,37
3,0,2022.0,105000,0.0,54.0,3,0,0,0,1,1,3,51,51,1,2023,2,6,37
5,0,2018.0,151000,0.0,134.0,3,0,0,0,1,1,8,86,45,0,2023,2,6,37
3,1,2020.0,88000,0.0,32.0,3,0,0,0,1,2,10,77,66,0,2023,2,6,37
3,0,2019.0,86000,0.0,46.0,3,0,0,0,1,1,4,37,53,0,2023,2,6,37
3,0,2019.0,82500,0.0,51.0,3,0,0,0,1,1,5,36,53,1,2023,2,6,37
3,0,2022.0,176000,0.0,104.0,3,0,0,0,1,1,8,90,53,0,2023,2,6,37
3,0,2019.0,76000,0.0,59.0,3,0,0,0,1,1,3,13,45,0,2023,2,6,37
3,0,2016.0,109000,0.0,79.0,3,0,0,0,1,1,8,46,72,0,2023,2,6,37
3,0,2017.0,124000,0.0,86.0,3,0,0,0,1,1,5,22,36,0,2023,2,6,37
3,0,2021.0,143000,0.0,95.0,1,0,0,13507,1,1,1,49,53,0,2023,2,6,37
3,0,2019.0,43000,0.0,16.0,3,0,0,0,1,2,11,72,53,0,2023,2,6,37
3,6,2014.0,70000,0.0,18.0,1,0,0,5376,1,2,10,70,53,0,2023,2,6,37
3,6,2014.0,70000,0.0,18.0,1,0,0,5376,1,2,10,70,53,0,2023,2,6,37
3,0,2017.0,176000,0.0,160.0,3,0,0,0,1,1,8,90,69,0,2023,2,6,37
3,6,2014.0,70000,0.0,18.0,1,0,0,5376,1,2,10,70,53,0,2023,2,6,37
3,0,2017.0,102000,0.0,64.0,3,0,0,0,1,1,3,14,2,0,2023,2,6,37
3,1,2016.0,96000,0.0,63.0,3,0,0,0,1,2,10,24,9,0,2023,2,6,37
3,1,2019.0,79000,0.0,38.0,1,0,0,6384,1,2,4,37,53,0,2023,2,6,37
3,0,2017.0,144000,0.0,115.0,1,0,0,13205,1,1,3,13,53,1,2023,2,6,37
3,1,2017.0,76000,0.0,25.0,1,0,0,5656,1,2,0,27,53,0,2023,2,6,37
3,0,2017.0,102000,0.0,64.0,3,0,0,0,1,1,3,14,2,0,2023,2,6,37
3,0,2021.0,93000,0.0,48.0,3,0,0,0,1,1,10,24,53,0,2023,2,6,37
7,1,2021.0,63000,0.0,25.0,1,0,1,0,1,2,8,46,53,0,2023,2,6,37
7,4,2021.0,63000,0.0,26.0,1,0,1,0,1,2,8,46,53,0,2023,2,6,37
3,0,2019.0,102000,0.0,65.0,3,0,0,0,1,1,4,61,53,1,2023,2,6,37
3,0,2019.0,154000,0.0,100.0,3,0,0,0,1,1,10,24,53,0,2023,2,6,37
6,0,2021.0,123000,0.0,59.0,1,0,1,0,1,1,5,22,36,0,2023,2,6,37
6,0,2022.0,128000,0.0,67.0,1,0,1,0,1,1,5,22,36,0,2023,2,6,37
5,0,2019.0,135000,0.0,80.0,1,0,0,8815,1,1,10,79,69,0,2023,2,6,37
6,1,2022.0,244000,0.0,122.0,1,0,1,0,1,1,8,67,18,0,2023,2,6,37
3,0,2018.0,105500,0.0,72.0,3,0,0,0,1,1,1,58,53,1,2023,2,6,37
5,0,2018.0,92000,0.0,45.0,3,0,0,0,1,0,7,71,53,0,2023,2,6,37
5,1,2017.0,91000,0.0,54.0,3,0,0,0,1,0,8,46,11,1,2023,2,6,37
3,13,2019.0,80000,0.0,38.0,3,0,0,0,1,0,4,61,53,0,2023,2,6,37
3,0,2019.0,135000,0.0,80.0,3,0,0,0,1,1,4,61,32,0,2023,2,6,37
3,0,2018.0,92000,0.0,45.0,3,0,0,0,1,0,7,71,53,0,2023,2,6,37
3,0,2021.0,155000,0.0,95.0,3,0,0,0,1,1,8,46,72,0,2023,2,6,37
5,0,2022.0,136000,0.0,46.0,3,0,0,0,1,0,2,76,9,0,2023,2,6,37
3,3,2020.0,34000,0.0,59.0,1,0,0,44742,1,0,4,61,32,0,2023,2,6,37
3,0,2019.0,67000,0.0,59.0,1,0,0,44742,1,2,4,61,32,0,2023,2,6,37
3,0,2020.0,120000,0.0,53.0,1,0,0,44742,1,1,4,61,53,0,2023,2,6,37
3,1,2018.0,127500,0.0,108.0,1,0,0,44742,1,1,4,37,53,0,2023,2,6,37
3,15,2019.0,103000,0.0,59.0,3,0,0,0,1,1,8,94,17,0,2023,2,6,37
3,0,2015.0,146000,0.0,128.0,3,0,0,0,1,1,5,16,53,0,2023,2,6,37
3,0,2019.0,67000,0.0,59.0,1,0,0,51030,6,4,4,61,32,0,2023,2,6,37
3,0,2016.0,117000,0.0,59.0,3,0,0,0,1,2,3,13,53,0,2023,2,6,37
3,0,2019.0,227000,0.0,184.0,3,0,0,0,1,1,3,3,11,0,2023,2,6,37
3,1,2019.0,79000,0.0,36.0,3,0,0,0,1,2,10,24,53,0,2023,2,6,37
3,0,2019.0,101000,0.0,59.0,3,0,0,0,1,1,3,51,2,0,2023,2,6,37
3,0,2016.0,117000,0.0,59.0,1,0,0,10483,1,2,3,13,53,0,2023,2,6,37
3,0,2021.0,90000,0.0,59.0,1,0,0,0,1,1,8,21,58,0,2023,2,6,37
3,0,2018.0,151000,0.0,134.0,3,0,0,0,1,1,8,86,45,0,2023,2,6,37
3,0,2021.0,126000,0.0,59.0,3,0,0,0,1,1,10,70,45,0,2023,2,6,37
3,0,2022.0,161000,0.0,94.0,3,0,0,0,1,1,10,33,60,0,2023,2,6,37
3,0,2019.0,201000,0.0,59.0,3,0,0,0,1,1,10,33,53,0,2023,2,6,37
3,2,2020.0,68000,0.0,33.0,3,0,0,0,1,0,10,70,53,0,2023,2,6,37
3,2,2019.0,101000,0.0,55.0,1,0,0,8848,1,2,4,53,53,0,2023,2,6,37
3,0,2019.0,117000,0.0,89.0,3,0,0,0,1,1,1,68,43,0,2023,2,6,37
3,0,2021.0,159000,0.0,103.0,1,0,0,14717,1,1,10,70,53,0,2023,2,6,37
5,0,2022.0,119000,0.0,65.0,3,0,0,0,1,1,7,26,45,0,2023,2,6,37
3,0,2019.0,135000,0.0,85.0,1,0,0,12298,1,1,8,87,41,0,2023,2,6,37
3,0,2021.0,65000,0.0,28.0,3,0,0,0,1,1,5,16,36,0,2023,2,6,37
3,0,2017.0,102000,0.0,64.0,1,0,0,8960,1,1,3,14,2,0,2023,2,6,37
3,1,2016.0,72500,0.0,26.0,3,0,0,0,1,0,1,38,53,0,2023,2,6,37
3,0,2020.0,180000,0.0,59.0,3,0,0,0,1,1,1,58,30,0,2023,2,6,37
3,0,2021.0,102000,0.0,59.0,3,0,0,0,1,1,1,58,59,0,2023,2,6,37
3,0,2017.0,100000,0.0,70.0,3,0,0,0,1,0,9,75,46,0,2023,2,6,37
3,1,2022.0,79000,0.0,36.0,3,0,0,0,2,0,8,20,36,0,2023,2,6,37
3,0,2019.0,76000,0.0,59.0,3,0,0,0,1,0,8,46,72,0,2023,2,6,37
3,0,2019.0,154000,0.0,100.0,3,0,0,0,1,1,10,24,53,0,2023,2,6,37
3,0,2015.0,90000,0.0,59.0,1,0,0,7504,1,0,8,0,53,1,2023,2,6,37
4,0,2021.0,96000,0.0,59.0,3,0,0,0,1,1,5,41,11,0,2023,2,6,37
3,0,2019.0,75000,0.0,45.0,1,0,0,5936,1,1,10,24,53,0,2023,2,6,37
3,0,2018.0,114000,0.0,87.0,3,0,0,0,1,1,10,24,53,0,2023,2,6,37
5,0,2019.0,77000,0.0,39.0,3,0,0,0,1,1,8,87,36,0,2023,2,6,37
5,0,2013.0,133000,0.0,128.0,3,0,0,0,1,1,8,0,53,1,2023,2,6,37
3,0,2017.0,102000,0.0,64.0,3,0,0,0,1,1,3,14,2,0,2023,2,6,37
3,0,2018.0,81000,0.0,54.0,3,0,0,0,1,1,6,52,53,0,2023,2,6,37
6,0,2014.0,78000,0.0,34.0,1,0,1,0,1,0,3,13,53,0,2023,2,6,37
5,0,2021.0,184000,0.0,64.0,1,0,0,14535,1,1,8,0,10,0,2023,2,6,37
5,0,2015.0,111000,0.0,83.0,3,0,0,0,2,2,5,40,53,1,2023,2,6,37
3,6,2014.0,70000,0.0,18.0,1,0,0,5376,1,2,10,70,53,0,2023,2,6,37
3,0,2019.0,61000,0.0,26.0,1,0,0,4368,1,0,5,16,40,1,2023,2,6,37
6,2,2021.0,75000,0.0,44.0,1,0,1,0,1,1,6,81,53,0,2023,2,6,37
6,0,2021.0,254000,0.0,132.0,1,0,1,0,1,1,10,24,60,1,2023,2,6,37
6,0,2021.0,86000,0.0,52.0,1,0,1,0,1,2,10,24,53,1,2023,2,6,37
6,0,2019.0,331000,0.0,226.0,1,0,1,0,1,1,0,27,15,1,2023,2,6,37
6,0,2021.0,158000,0.0,92.0,1,0,1,0,1,1,10,77,9,1,2023,2,6,37
6,2,2022.0,248000,0.0,111.0,1,0,1,0,1,1,10,77,24,1,2023,2,6,37
6,2,2021.0,118000,0.0,44.0,1,0,1,0,1,2,10,77,9,0,2023,2,6,37
6,0,2022.0,88000,0.0,45.0,1,0,1,0,1,1,10,77,53,1,2023,2,6,37
6,0,2022.0,76000,0.0,35.0,1,0,1,0,1,1,10,77,53,1,2023,2,6,37
6,1,2022.0,373000,0.0,260.0,1,0,1,0,1,1,10,70,53,1,2023,2,6,37
6,0,2021.0,96000,0.0,44.0,1,0,1,0,1,1,10,59,9,1,2023,2,6,37
6,1,2022.0,127000,0.0,66.0,1,0,1,0,1,2,10,33,53,1,2023,2,6,37
6,0,2022.0,211000,0.0,129.0,1,0,1,0,1,1,10,24,53,1,2023,2,6,37
6,0,2022.0,207000,0.0,133.0,1,0,1,0,1,1,10,24,0,0,2023,2,6,37
6,0,2022.0,123000,0.0,67.0,1,0,1,0,1,1,10,24,53,1,2023,2,6,37
6,0,2022.0,123000,0.0,67.0,1,0,1,0,1,1,10,24,53,1,2023,2,6,37
6,0,2021.0,113000,0.0,64.0,1,0,1,0,1,1,10,24,22,0,2023,2,6,37
6,2,2022.0,99000,0.0,49.0,1,0,1,0,1,0,10,24,53,1,2023,2,6,37
6,2,2022.0,97000,0.0,62.0,1,0,1,0,1,2,10,24,53,1,2023,2,6,37
6,0,2022.0,77000,0.0,32.0,1,0,1,0,1,1,10,24,36,0,2023,2,6,37
3,2,2017.0,70000,0.0,20.0,1,0,0,44742,1,2,2,69,53,0,2023,2,6,37
3,2,2017.0,76000,0.0,26.0,1,0,0,44742,1,0,4,37,53,0,2023,2,6,37
3,0,2021.0,155000,0.0,95.0,1,0,0,0,1,1,8,46,72,0,2023,2,6,37
3,0,2021.0,155000,0.0,95.0,3,0,0,0,2,2,8,46,72,0,2023,2,6,37
4,0,2019.0,162000,0.0,93.0,1,0,0,0,1,1,5,41,1,0,2023,2,6,37
4,1,2019.0,88000,0.0,46.0,1,0,0,0,1,0,6,52,53,0,2023,2,6,37
4,1,2021.0,128000,0.0,58.0,1,0,0,0,1,2,4,61,4,1,2023,2,6,37
4,0,2015.0,102500,0.0,74.0,1,0,0,0,1,2,2,7,53,0,2023,2,6,37
4,1,2018.0,98000,0.0,66.0,1,0,0,0,1,0,7,71,49,0,2023,2,6,37
4,0,2021.0,88000,0.0,42.0,1,0,0,0,1,1,0,18,53,0,2023,2,6,37
4,0,2019.0,85500,0.0,54.0,1,0,0,0,1,1,3,44,45,0,2023,2,6,37
2,2,2020.0,49000,0.0,18.0,1,0,0,0,1,0,11,72,53,0,2023,2,6,37
2,1,2018.0,37000,0.0,16.0,1,0,0,0,1,0,11,11,53,0,2023,2,6,37
5,0,2016.0,135000,0.0,117.0,1,0,0,22440,1,1,6,19,69,0,2023,2,6,37
5,0,2021.0,91000,0.0,46.0,1,0,0,22440,1,1,8,88,69,0,2023,2,6,37
5,0,2021.0,74000,0.0,59.0,1,0,0,22440,1,0,8,21,17,1,2023,2,6,37
5,0,2021.0,202000,0.0,127.0,1,0,0,16065,1,1,6,19,69,0,2023,2,6,37
5,0,2021.0,128000,0.0,59.0,1,0,0,8500,1,1,10,24,53,0,2023,2,6,37
5,6,2014.0,70000,0.0,18.0,1,0,0,9010,1,2,10,70,53,0,2023,2,6,37
5,0,2021.0,62000,115.0,59.0,1,0,0,9010,1,1,4,82,53,0,2023,2,6,37
5,0,2020.0,96000,0.0,54.0,1,0,0,7055,1,1,8,85,16,0,2023,2,6,37
5,0,2020.0,91000,0.0,50.0,1,0,0,27090,4,4,8,46,72,0,2023,2,6,37
5,1,2016.0,85500,0.0,46.0,1,0,0,27090,4,0,8,46,72,1,2023,2,6,37
3,0,2019.0,129000,0.0,80.0,3,0,0,0,1,1,3,51,5,0,2023,2,6,37
5,0,2022.0,136000,0.0,43.0,3,0,0,0,1,1,4,53,53,1,2023,2,6,37
5,0,2022.0,129000,0.0,76.0,3,0,0,0,1,1,6,52,53,0,2023,2,6,37
3,0,2021.0,143000,0.0,132.0,3,0,0,0,1,1,3,51,53,0,2023,2,6,37
3,2,2019.0,89000,0.0,59.0,3,0,0,0,1,1,5,36,68,0,2023,2,6,37
3,2,2017.0,76000,0.0,26.0,3,0,0,0,1,0,4,37,53,0,2023,2,6,37
3,1,2018.0,149000,0.0,131.0,3,0,0,0,1,0,5,41,53,0,2023,2,6,37
3,0,2021.0,74000,0.0,59.0,3,0,0,0,1,1,8,21,69,0,2023,2,6,37
3,13,2019.0,80000,0.0,38.0,3,0,0,0,1,2,4,61,53,0,2023,2,6,37
3,0,2012.0,143000,0.0,113.0,3,0,0,0,1,1,8,85,16,0,2023,2,6,37
5,1,2020.0,65000,0.0,31.0,1,0,0,2340,1,2,6,52,53,0,2023,2,6,37
3,0,2017.0,102000,0.0,64.0,1,0,0,8960,1,1,3,14,2,0,2023,2,6,37
3,6,2014.0,70000,0.0,18.0,1,0,0,5376,1,2,10,70,53,0,2023,2,6,37
3,0,2019.0,81000,0.0,39.0,3,0,0,0,1,1,5,41,3,0,2023,2,6,37
3,0,2021.0,56000,0.0,19.0,1,0,0,3808,1,2,8,38,53,1,2023,2,6,37
3,0,2019.0,152000,0.0,59.0,1,0,0,14011,1,1,8,12,42,1,2023,2,6,37
3,2,2021.0,70000,0.0,32.0,1,0,0,47628,1,0,7,71,49,1,2023,2,6,37
3,0,2019.0,190000,0.0,120.0,1,0,0,47628,1,1,4,61,32,0,2023,2,6,37
3,1,2018.0,127500,0.0,108.0,1,0,0,47628,1,1,4,37,53,0,2023,2,6,37
3,0,2020.0,137000,0.0,100.0,1,0,0,47628,1,1,4,61,45,0,2023,2,6,37
3,0,2017.0,102000,0.0,64.0,1,0,0,8960,1,1,3,14,2,0,2023,2,6,37
3,0,2017.0,102000,0.0,64.0,1,0,0,8960,1,1,3,14,2,0,2023,2,6,37
3,0,2016.0,117000,0.0,59.0,3,0,0,0,1,2,3,13,53,0,2023,2,6,37
3,0,2022.0,177000,0.0,83.0,3,0,0,0,2,2,10,24,5,0,2023,2,6,37
3,0,2020.0,675000,0.0,437.0,3,0,0,0,1,1,4,37,46,1,2023,2,5,36
3,6,2014.0,70000,0.0,18.0,1,0,0,11491,2,0,10,70,53,0,2023,2,5,36
3,0,2019.0,334000,0.0,217.0,1,0,0,30801,1,1,8,46,72,0,2023,2,5,36
3,0,2019.0,107000,0.0,59.0,3,0,0,0,1,1,5,36,26,0,2023,2,5,36
3,1,2018.0,99000,0.0,68.0,1,0,0,8512,1,2,10,24,53,0,2023,2,5,36
3,0,2018.0,117000,0.0,73.0,3,0,0,0,1,1,2,7,53,0,2023,2,5,36
3,0,2020.0,100000,0.0,72.0,3,0,0,0,1,1,10,24,53,0,2023,2,5,36
7,0,2019.0,83000,0.0,41.0,1,0,1,0,1,1,10,47,53,0,2023,2,5,36
5,0,2017.0,93000,0.0,46.0,3,0,0,0,1,1,3,51,53,0,2023,2,5,36
5,0,2021.0,112000,0.0,63.0,3,0,0,0,1,1,5,16,31,0,2023,2,5,36
5,0,2019.0,126000,0.0,73.0,3,0,0,0,1,1,8,20,59,0,2023,2,5,36
3,0,2018.0,146000,0.0,128.0,3,0,0,0,1,1,8,0,11,0,2023,2,5,36
3,0,2013.0,94500,0.0,50.0,3,0,0,0,1,1,5,41,53,0,2023,2,5,36
3,0,2019.0,89000,0.0,49.0,3,0,0,0,1,0,3,51,52,0,2023,2,5,36
3,0,2021.0,79000,0.0,41.0,3,0,0,0,1,1,3,60,11,0,2023,2,5,36
3,0,2019.0,78000,0.0,40.0,3,0,0,0,1,1,10,4,9,0,2023,2,5,36
3,0,2017.0,68000,0.0,14.0,3,0,0,0,1,0,4,61,32,0,2023,2,5,36
3,1,2017.0,117000,0.0,92.0,3,0,0,0,1,2,2,76,6,0,2023,2,5,36
3,2,2019.0,64000,0.0,59.0,3,0,0,0,1,0,4,61,32,0,2023,2,5,36
3,0,2022.0,136000,0.0,59.0,3,0,0,0,1,1,5,29,36,0,2023,2,5,36
3,2,2021.0,75000,0.0,44.0,3,0,0,0,1,1,6,81,53,0,2023,2,5,36
3,0,2021.0,206000,0.0,59.0,3,0,0,0,1,1,3,51,11,0,2023,2,5,36
5,0,2019.0,107000,0.0,59.0,3,0,0,0,1,0,1,58,53,0,2023,2,5,36
3,0,2019.0,350000,0.0,240.0,3,0,0,0,1,1,3,51,53,0,2023,2,5,36
5,0,2022.0,204000,0.0,124.0,3,0,0,0,1,1,3,60,45,0,2023,2,5,36
3,0,2019.0,138000,0.0,59.0,3,0,0,0,1,1,3,6,11,0,2023,2,5,36
3,0,2022.0,120000,0.0,66.0,3,0,0,0,1,1,4,61,15,0,2023,2,5,36
3,0,2021.0,74000,0.0,59.0,3,0,0,0,1,1,3,13,72,0,2023,2,5,36
3,0,2021.0,84000,0.0,59.0,1,0,0,6944,1,1,8,84,16,0,2023,2,5,36
3,1,2013.0,81500,0.0,40.0,3,0,0,0,1,1,0,27,8,0,2023,2,5,36
3,1,2021.0,49000,0.0,18.0,3,0,0,0,1,0,7,71,34,1,2023,2,5,36
3,0,2019.0,72500,0.0,42.0,3,0,0,0,1,0,7,71,53,0,2023,2,5,36
3,0,2019.0,93000,0.0,49.0,3,0,0,0,1,1,8,46,72,0,2023,2,5,36
3,1,2017.0,77500,0.0,33.0,3,0,0,0,2,0,10,24,20,0,2023,2,5,36
3,0,2022.0,182000,0.0,59.0,3,0,0,0,1,1,10,24,53,0,2023,2,5,36
3,2,2018.0,40000,0.0,19.0,3,0,0,0,1,2,5,31,53,0,2023,2,5,36
3,0,2016.0,76000,0.0,25.0,1,0,0,5600,1,0,7,26,53,0,2023,2,5,36
3,1,2018.0,68000,0.0,15.0,3,0,0,0,1,2,5,36,53,1,2023,2,5,36
5,1,2014.0,141000,0.0,227.0,3,0,0,0,1,1,10,79,9,1,2023,2,5,36
3,0,2021.0,149000,185.0,59.0,1,0,0,13709,1,1,10,24,53,0,2023,2,5,36
5,0,2019.0,138000,0.0,101.0,3,0,0,0,1,1,10,24,53,0,2023,2,5,36
3,1,2019.0,79000,0.0,38.0,1,0,0,13709,1,0,4,37,53,0,2023,2,5,36
3,1,2017.0,83000,0.0,42.0,1,0,0,13709,1,0,7,71,53,0,2023,2,5,36
3,0,2015.0,109500,0.0,80.0,3,0,0,0,1,1,1,49,35,0,2023,2,5,36
5,1,2021.0,66000,0.0,27.0,3,0,0,0,1,2,4,61,45,0,2023,2,5,36
3,0,2017.0,137500,0.0,134.0,3,0,0,0,1,1,5,41,53,0,2023,2,5,36
3,1,2021.0,91000,0.0,59.0,1,0,0,8064,1,1,3,62,45,1,2023,2,5,36
3,1,2022.0,86000,0.0,49.0,3,0,0,0,1,2,10,24,60,0,2023,2,5,36
3,0,2019.0,71000,0.0,32.0,3,0,0,0,1,1,10,70,53,0,2023,2,5,36
3,0,2022.0,87000,0.0,59.0,1,0,0,7280,1,1,3,66,21,0,2023,2,5,36
3,2,2021.0,76000,0.0,32.0,3,0,0,0,1,0,5,31,26,0,2023,2,5,36
3,0,2020.0,83000,0.0,41.0,3,0,0,0,1,1,2,7,63,0,2023,2,5,36
3,0,2013.0,79500,0.0,37.0,3,0,0,0,1,2,1,68,33,0,2023,2,5,36
3,0,2017.0,137500,0.0,134.0,3,0,0,0,1,1,5,41,53,0,2023,2,5,36
3,0,2021.0,202000,0.0,170.0,3,0,0,0,1,1,1,49,53,0,2023,2,5,36
3,0,2021.0,131000,0.0,66.0,3,0,0,0,1,0,8,57,77,1,2023,2,5,36
3,1,2022.0,86000,0.0,49.0,3,0,0,0,1,2,10,24,60,0,2023,2,5,36
3,1,2022.0,77000,0.0,35.0,3,0,0,0,1,0,10,24,53,0,2023,2,5,36
3,0,2019.0,83000,0.0,59.0,3,0,0,0,3,3,5,41,72,0,2023,2,5,36
3,1,2019.0,151000,0.0,67.0,3,0,0,0,1,1,1,68,75,1,2023,2,5,36
3,0,2020.0,133000,0.0,59.0,3,0,0,0,1,1,6,45,53,1,2023,2,5,36
3,0,2019.0,104500,0.0,71.0,3,0,0,0,1,1,4,37,53,0,2023,2,5,36
5,0,2021.0,59000,0.0,23.0,3,0,0,0,1,1,5,41,28,0,2023,2,5,36
5,0,2022.0,113000,0.0,60.0,3,0,0,0,1,1,7,26,45,0,2023,2,5,36
3,6,2014.0,70000,0.0,18.0,1,0,0,5264,1,2,10,70,53,0,2023,2,5,36
3,0,2019.0,59000,0.0,59.0,3,0,0,0,1,0,2,28,53,0,2023,2,5,36
3,0,2022.0,195000,0.0,120.0,1,0,0,18346,1,1,10,77,53,0,2023,2,5,36
3,6,2014.0,70000,0.0,18.0,1,0,0,11491,2,2,10,70,53,0,2023,2,5,36
3,0,2019.0,88000,0.0,59.0,1,0,0,7280,1,0,3,13,53,1,2023,2,5,36
3,1,2017.0,78000,0.0,35.0,3,0,0,0,1,0,3,13,53,1,2023,2,5,36
3,0,2022.0,81000,0.0,40.0,1,0,0,6496,1,1,10,33,60,0,2023,2,5,36
3,0,2021.0,130000,0.0,72.0,1,0,0,11794,1,1,5,16,53,0,2023,2,5,36
3,2,2020.0,83000,0.0,41.0,3,0,0,0,1,0,6,19,69,0,2023,2,5,36
3,0,2019.0,73000,0.0,40.0,3,0,0,0,1,2,6,19,46,1,2023,2,5,36
3,0,2020.0,117000,0.0,89.0,3,0,0,0,1,1,4,37,61,1,2023,2,5,36
3,0,2019.0,78500,0.0,54.0,3,0,0,0,1,2,10,24,53,0,2023,2,5,36
3,0,2017.0,157000,0.0,59.0,1,0,0,14566,1,1,3,13,57,0,2023,2,5,36
3,0,2019.0,154000,0.0,100.0,3,0,0,0,1,1,10,24,53,0,2023,2,5,36
3,0,2019.0,90000,0.0,58.0,3,0,0,0,1,1,4,82,53,0,2023,2,5,36
3,0,2021.0,163000,0.0,84.0,3,0,0,0,1,1,3,13,13,0,2023,2,5,36
3,0,2017.0,118000,0.0,97.0,3,0,0,0,1,1,3,13,53,0,2023,2,5,36
3,0,2016.0,97000,0.0,55.0,3,0,0,0,1,1,1,68,45,0,2023,2,5,36
3,2,2022.0,90000,0.0,43.0,3,0,0,0,1,2,10,24,53,0,2023,2,5,36
3,0,2019.0,97000,0.0,51.0,3,0,0,0,1,1,8,46,53,1,2023,2,5,36
3,0,2019.0,198000,0.0,59.0,3,0,0,0,1,1,1,68,13,1,2023,2,5,36
3,0,2018.0,84000,0.0,59.0,3,0,0,0,1,1,10,24,53,0,2023,2,5,36
3,1,2020.0,125000,0.0,59.0,1,0,0,27776,1,1,8,0,74,0,2023,2,5,36
3,5,2016.0,76000,0.0,31.0,1,0,0,27776,1,2,8,90,69,0,2023,2,5,36
3,1,2014.0,116000,0.0,93.0,1,0,0,27776,1,0,8,0,53,0,2023,2,5,36
3,0,2020.0,118000,0.0,67.0,1,0,0,10584,1,1,6,19,69,0,2023,2,5,36
3,1,2015.0,79500,0.0,37.0,3,0,0,0,1,0,8,46,72,0,2023,2,5,36
3,0,2017.0,127000,0.0,108.0,3,0,0,0,1,1,5,31,3,0,2023,2,5,36
3,0,2019.0,75000,0.0,45.0,1,0,0,5685,1,1,10,24,53,0,2023,2,5,36
3,0,2021.0,55000,0.0,26.0,3,0,0,0,1,1,5,29,28,0,2023,2,5,36
3,2,2019.0,95000,0.0,59.0,3,0,0,0,1,1,10,24,53,0,2023,2,5,36
3,1,2018.0,54000,0.0,59.0,3,0,0,0,1,0,4,61,32,0,2023,2,5,36
3,1,2016.0,90500,0.0,54.0,3,0,0,0,1,2,8,86,45,0,2023,2,5,36
3,0,2019.0,97000,0.0,52.0,3,0,0,0,1,1,3,60,53,0,2023,2,5,36
3,0,2017.0,82500,0.0,30.0,3,0,0,0,1,2,4,37,53,0,2023,2,5,36
3,2,2019.0,101000,0.0,55.0,1,0,0,8848,1,0,4,53,53,0,2023,2,5,36
3,0,2015.0,95500,0.0,62.0,3,0,0,0,1,0,10,24,53,0,2023,2,5,36
5,0,2018.0,87000,0.0,59.0,3,0,0,0,1,1,8,0,53,0,2023,2,5,36
3,6,2014.0,70000,0.0,18.0,1,0,0,5264,1,2,10,70,53,0,2023,2,5,36
3,0,2016.0,77500,0.0,34.0,3,0,0,0,1,0,6,45,53,0,2023,2,5,36
3,0,2017.0,115000,0.0,90.0,1,0,0,17808,1,1,10,70,53,0,2023,2,5,36
3,0,2021.0,120000,0.0,73.0,1,0,0,17808,1,1,10,33,53,0,2023,2,5,36
3,0,2019.0,92000,0.0,59.0,3,0,0,0,1,2,8,46,72,0,2023,2,5,36
3,2,2019.0,57000,0.0,25.0,3,0,0,0,1,2,4,37,53,0,2023,2,5,36
3,0,2018.0,97000,0.0,55.0,1,0,0,8288,1,1,11,50,53,1,2023,2,5,36
4,0,2019.0,154000,0.0,100.0,3,0,0,0,1,1,10,24,53,0,2023,2,5,36
3,0,2013.0,139000,0.0,121.0,1,0,0,12701,1,1,8,46,53,0,2023,2,5,36
4,0,2019.0,59000,0.0,23.0,3,0,0,0,1,1,1,49,35,0,2023,2,5,36
3,0,2016.0,191000,0.0,177.0,1,0,0,17942,1,1,3,51,53,1,2023,2,5,36
3,0,2016.0,117000,0.0,59.0,1,0,0,20966,2,2,3,13,53,0,2023,2,5,36
